"","LPI_final","CI_low","CI_high","years"
"1950",1,1,1,1950
"1951",0.991308547228742,0.94354475927263,1.04507569574419,1951
"1952",1.01473611379441,0.955108738263153,1.08073659690534,1952
"1953",1.01288419644943,0.946898281688852,1.08581361806968,1953
"1954",0.994625497602949,0.924032122048098,1.07167886316088,1954
"1955",0.988476578193251,0.917734812881862,1.06985358254606,1955
"1956",0.974595564086346,0.900540635033937,1.06021107557111,1956
"1957",0.97486374229103,0.893498282716933,1.06190108258599,1957
"1958",0.982058132464061,0.898671644867221,1.07738302026686,1958
"1959",0.995170584048964,0.904978757230243,1.09245029460943,1959
"1960",1.01428797166128,0.920547336281176,1.1148594130471,1960
"1961",1.03365572856241,0.940404219722614,1.13605314721819,1961
"1962",1.03845947137706,0.939713553417452,1.14822783676595,1962
"1963",1.01909725648903,0.920492265110295,1.12773523228556,1963
"1964",0.988183068435395,0.88511052328065,1.09306825224425,1964
"1965",0.97877303913349,0.876062126992751,1.08831015639436,1965
"1966",0.971456880339608,0.865831384200666,1.08431161407669,1966
"1967",0.972381680194455,0.872197055043245,1.08648066457336,1967
"1968",0.974884195629246,0.874457908299435,1.08460213618253,1968
"1969",0.988463992463325,0.885100694279211,1.10484436170761,1969
"1970",0.991374483675848,0.887048572720813,1.10956511652175,1970
"1971",1.00247000048585,0.896809435649646,1.12303621985575,1971
"1972",1.00908130927518,0.902703348792916,1.13103156785775,1972
"1973",1.01823547569643,0.90966087171859,1.14107854454124,1973
"1974",1.02810257637871,0.91791657176024,1.1546467678457,1974
"1975",1.02221363692522,0.912555804503434,1.14520345963411,1975
"1976",1.01855245066823,0.910265895527972,1.143309216625,1976
"1977",1.00186074282961,0.892023246116876,1.12320856441398,1977
"1978",0.987234643534947,0.878438530445399,1.11100621418765,1978
"1979",0.971752435831923,0.865300604098431,1.09419317871794,1979
"1980",0.968071869370118,0.859115809631104,1.09239584910781,1980
"1981",0.954747890322764,0.847709832013241,1.07608846480205,1981
"1982",0.94033634184402,0.832319044439132,1.0602907198445,1982
"1983",0.926282676881461,0.82027947223483,1.0439799343523,1983
"1984",0.914844088291048,0.807071083206743,1.03455609618895,1984
"1985",0.90713759067042,0.802885776518896,1.02542229626069,1985
"1986",0.906061385534375,0.799977125248794,1.02178298994433,1986
"1987",0.903783368918051,0.797737061346293,1.02133384448186,1987
"1988",0.896151337187907,0.792679914199942,1.01334995921027,1988
"1989",0.906425355609928,0.798921242772023,1.02548393930542,1989
"1990",0.912056884004198,0.802299059321481,1.02988656547365,1990
"1991",0.906321294724854,0.796432857724207,1.02720588665306,1991
"1992",0.893670331202283,0.784198492803096,1.01491969025934,1992
"1993",0.882044029462724,0.776987522804002,1.00014029762026,1993
"1994",0.855550767469345,0.752726889518842,0.972434864845531,1994
"1995",0.845723744541529,0.743907551126569,0.961938598906895,1995
"1996",0.829222173587396,0.725790362436756,0.944142622657469,1996
"1997",0.829181024352246,0.723120563637235,0.948338620511167,1997
"1998",0.807272363690743,0.706228021502822,0.921909913388226,1998
"1999",0.781459897100539,0.686726437428543,0.894752495713,1999
"2000",0.767377132321217,0.672566994947613,0.876764705843161,2000
"2001",0.756904540138764,0.661835371202626,0.868248565859863,2001
"2002",0.751086606548717,0.655536493418989,0.859234963842695,2002
"2003",0.747802952548172,0.650038508575224,0.858815310538237,2003
"2004",0.745104037225156,0.650518051821316,0.858644098324084,2004
"2005",0.735884449930334,0.64171511794455,0.849145784757094,2005
"2006",0.73125375049989,0.635972923519825,0.842275034652466,2006
"2007",0.709160268313099,0.612674630196107,0.813647198749382,2007
"2008",0.69687633468855,0.602363146896167,0.803706699732255,2008
"2009",0.677582704948449,0.586810095372377,0.779029525019101,2009
"2010",0.651990468860772,0.56268453902706,0.752603215545127,2010
"2011",0.650393856741787,0.561529227363847,0.750250934142198,2011
"2012",0.631466190709278,0.543151327053207,0.72804494450219,2012
"2013",0.626839714008683,0.54029914166454,0.727528063534582,2013
"2014",0.612223600070691,0.523487475846701,0.707536056821583,2014
"2015",0.594881887560154,0.509905663194185,0.687229182219449,2015
"2016",0.586948799194292,0.500691990770639,0.680117643697924,2016
"2017",0.568757188428032,0.484734168021872,0.661440343257594,2017
"2018",0.573568159028695,0.489287653221714,0.665890678324021,2018
"2019",0.568629520526393,0.483766859901758,0.661184336688899,2019
"2020",0.508502184543112,0.434535448872912,0.594225532017408,2020
"2021",0.508502184543112,0.434535448872912,0.594225532017408,2021
